Imdb_id,Genre,Title,Description,Director,Release_date,Release_Year,Revenue,Runtime,Ratings,Votes
tt2369135,"Action,Crime,Drama",Need for Speed,"The film revolves around a local street-racer who partners with a rich and arrogant business associate, only to find himself framed by his colleague and sent to prison. After he gets out, he joins a New York-to-Los Angeles race to get revenge. But when the ex-partner learns of the scheme, he puts a massive bounty on the racer's head, forcing him to run a cross-country gauntlet of illegal racers in all manner of supercharged vehicles.",Scott Waugh,2014-03-13,2014,1.23423818E8,131.0,6.3,72474.5
tt1843866,"Action,Adventure,Sci-Fi",Captain America: The Winter Soldier,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",Anthony Russo,2014-03-20,2014,4.87258286E8,136.0,7.699999999999999,274121.5
tt1959490,"Action,Adventure,Drama",Noah,A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.,Darren Aronofsky,2014-03-20,2014,2.318987365E8,138.5,5.65,106054.0
tt1872181,"Action,Adventure,Sci-Fi",The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",Marc Webb,2014-04-16,2014,4.54283716E8,142.0,6.6,173228.5
tt2388715,"Horror,Mystery",Oculus,A woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon.,Mike Flanagan,2013-09-08,2013,3.5860123E7,104.0,6.4,46977.0
tt2209764,"Drama,Mystery,Romance",Transcendence,"Two leading computer scientists work toward their goal of Technological Singularity,  as a radical anti-technology organization fights to prevent them from creating a world where computers can transcend the abilities of the human brain.",Wally Pfister,2014-04-16,2014,6.3024629E7,119.0,6.1,93451.5
tt2203939,"Comedy,Romance",The Other Woman,"After discovering her boyfriend is married, Carly soon meets the wife he's been cheating on. And when yet another affair is discovered, all three women team up to plot mutual revenge on the three-timing SOB.",Nick Cassavetes,2014-04-16,2014,1.403455965E8,109.0,6.1,56146.0
tt1686821,"Action,Comedy,Fantasy",Vampire Academy,"Rose, a rebellious half-vampire/half-human guardian-in-training and her best friend, Lissa -- a mortal, royal vampire Princess - have been on the run when they are captured and returned to St. Vladamirs Academy, the very place where they believe their lives may be in most jeopardy. Rose will sacrifice everything to protect Lissa from those who intend to exploit her from within the Academy walls and the Strigoi (immortal, evil vampires) who hunt her kind from outside its sanctuary.",Mark Waters,2014-02-07,2014,3895000.0,104.0,5.699999999999999,22357.0
tt0804463,"Biography,Crime,Drama",Devil's Knot,The savage murders of three young children sparks a controversial trial of three teenagers accused of killing the kids as part of a satanic ritual.,Atom Egoyan,2013-05-09,2013,0,114.0,5.9,7859.5
tt1921064,"Action,Adventure,Drama",Pompeii,"Set in 79 A.D., POMPEII tells the epic story of Milo, a slave turned invincible gladiator who finds himself in a race against time to save his true love Cassia, the beautiful daughter of a wealthy merchant who has been unwillingly betrothed to a corrupt Roman Senator. As Mount Vesuvius erupts in a torrent of blazing lava, Milo must fight his way out of the arena in order to save his beloved as the once magnificent Pompeii crumbles around him.",Paul W.S. Anderson,2014-02-18,2014,7.05258155E7,105.0,5.35,45741.0
tt2004420,Comedy,Neighbors,A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,Nicholas Stoller,2014-05-08,2014,2.091087E8,96.5,6.300000000000001,119636.5
tt2872732,"Action,Sci-Fi,Thriller",Lucy,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",Luc Besson,2014-07-14,2014,1.265484125E8,89.0,6.35,179373.0
tt1877832,"Action,Adventure,Sci-Fi",X-Men: Days of Future Past,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,Bryan Singer,2014-05-15,2014,4.908863875E8,131.5,7.75,279226.5
tt0831387,"Action,Adventure,Sci-Fi",Godzilla,"Ford Brody, a Navy bomb expert, has just reunited with his family in San Francisco when he is forced to go to Japan to help his estranged father, Joe. Soon, both men are swept up in an escalating crisis when Godzilla, King of the Monsters, arises from the sea to combat malevolent adversaries that threaten the survival of humanity. The creatures leave colossal destruction in their wake, as they make their way toward their final battleground: San Francisco.",Gareth Edwards,2014-05-14,2014,3.648680345E8,123.0,6.25,160645.0
tt2883512,"Comedy,Drama",Chef,"When Chef Carl Casper suddenly quits his job at a prominent Los Angeles restaurant after refusing to compromise his creative integrity for its controlling owner, he is left to figure out what's next. Finding himself in Miami, he teams up with his ex-wife, his friend and his son to launch a food truck. Taking to the road, Chef Carl goes back to his roots to reignite his passion for the kitchen -- and zest for life and love.",Jon Favreau,2014-05-08,2014,3.86039675E7,114.0,7.25,76586.5
tt1086772,"Comedy,Romance",Blended,"After a bad blind date, a man and woman find themselves stuck together at a resort for families, where their attractions grows as their respective kids benefit from the burgeoning relationship.",Frank Coraci,2014-05-21,2014,8.4887305E7,117.0,6.55,47396.0
tt1980929,"Drama,Music",Begin Again,"Gretta's celebrity boyfriend breaks up with her after a long-term relationship, leaving the singer to find success on her own. With the help of record producer, Dan and hip-hop celebrity, Trouble Gum, Gretta strives to fulfil her musical ambitions.",John Carney,2013-09-07,2013,3.98174305E7,104.0,7.35,56580.0
tt1587310,"Action,Adventure,Family",Maleficent,"The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.",Robert Stromberg,2014-05-28,2014,4.999748925E8,97.0,7.0,136742.0
tt2557490,"Comedy,Romance,Western",A Million Ways to Die in the West,"As a cowardly farmer begins to fall for the mysterious new woman in town, he must put his new-found courage to the test when her husband, a notorious gun-slinger, announces his arrival.",Seth MacFarlane,2014-05-22,2014,2.131E7,116.0,5.949999999999999,73136.5
tt1631867,"Action,Adventure,Sci-Fi",Edge of Tomorrow,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",Doug Liman,2014-05-27,2014,2.35365628E8,113.0,7.75,238397.0
tt2381249,"Action,Adventure,Thriller",Mission: Impossible - Rogue Nation,"Ethan and team take on their most impossible mission yet, eradicating the Syndicate - an International rogue organization as highly skilled as they are, committed to destroying the IMF.",Christopher McQuarrie,2015-07-23,2015,4.386650695E8,131.0,7.25,130373.0
tt2582846,"Drama,Romance",The Fault in Our Stars,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",Josh Boone,2014-05-16,2014,2.16018417E8,125.5,7.699999999999999,137584.5
tt2294449,"Action,Comedy,Crime",22 Jump Street,"After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college. But when Jenko meets a kindred spirit on the football team, and Schmidt infiltrates the bohemian art major scene, they begin to question their partnership. Now they don't have to just crack the case - they have to figure out if they can have a mature relationship. If these two overgrown adolescents can grow from freshmen into real men, college might be the best thing that ever happened to them.",Phil Lord,2014-06-05,2014,1.90030807E8,112.0,7.05,141742.5
tt0455944,"Action,Crime,Thriller",The Equalizer,"In The Equalizer, Denzel Washington plays McCall, a man who believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when McCall meets Teri (Chloë Grace Moretz), a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",Antoine Fuqua,2014-09-24,2014,1.46930369E8,132.0,7.15,126211.0
